,genero_musical,comida_favorita,filme_favorito,esporte_favorito,time,religiao,tem_filhos,idade,destino
6544,0.0,1.0,7.0,0.0,3.0,0.0,0.0,48.0,Bar
6545,4.0,5.0,5.0,4.0,2.0,1.0,0.0,52.0,Bar
6546,3.0,3.0,3.0,2.0,4.0,2.0,1.0,49.0,Show
6547,1.0,3.0,3.0,4.0,4.0,4.0,1.0,38.0,Shopping
6548,6.0,2.0,6.0,4.0,2.0,5.0,0.0,21.0,Bar
6549,2.0,2.0,5.0,2.0,0.0,4.0,0.0,54.0,Bar
6550,6.0,1.0,7.0,4.0,0.0,3.0,0.0,47.0,Museu
6551,4.0,4.0,4.0,2.0,4.0,1.0,0.0,24.0,Bar
6552,0.0,0.0,2.0,2.0,2.0,2.0,0.0,51.0,Bar
6553,3.0,2.0,2.0,1.0,0.0,3.0,1.0,59.0,Shopping
6554,2.0,4.0,1.0,2.0,2.0,4.0,1.0,52.0,Cinema
6555,4.0,5.0,0.0,1.0,1.0,5.0,1.0,36.0,Shopping
6556,3.0,2.0,7.0,4.0,2.0,2.0,1.0,56.0,Cinema
6557,4.0,5.0,0.0,1.0,2.0,1.0,0.0,60.0,Bar
6558,3.0,4.0,6.0,0.0,1.0,1.0,0.0,46.0,Bar
6559,1.0,1.0,0.0,1.0,1.0,4.0,1.0,46.0,Shopping
6560,5.0,4.0,6.0,1.0,3.0,1.0,1.0,34.0,Estádio
6561,2.0,2.0,5.0,2.0,4.0,5.0,0.0,60.0,Museu
6562,5.0,0.0,5.0,4.0,2.0,3.0,0.0,56.0,Estádio
6563,2.0,5.0,0.0,4.0,4.0,2.0,0.0,59.0,Museu
6564,2.0,2.0,7.0,0.0,1.0,5.0,1.0,17.0,Estádio
6565,1.0,0.0,6.0,1.0,3.0,4.0,1.0,20.0,Estádio
6566,6.0,0.0,2.0,0.0,3.0,1.0,1.0,44.0,Jogos
6567,2.0,1.0,4.0,1.0,4.0,3.0,0.0,37.0,Shopping
6568,0.0,4.0,1.0,0.0,2.0,1.0,1.0,21.0,Estádio
6569,3.0,1.0,6.0,3.0,3.0,1.0,1.0,26.0,Shopping
6570,4.0,4.0,2.0,0.0,4.0,0.0,1.0,36.0,Cinema
6571,5.0,4.0,7.0,4.0,1.0,5.0,1.0,46.0,Bar
6572,0.0,1.0,2.0,2.0,2.0,4.0,1.0,29.0,Shopping
6573,6.0,3.0,1.0,1.0,3.0,1.0,0.0,37.0,Bar
6574,5.0,0.0,5.0,0.0,3.0,0.0,0.0,21.0,Shopping
6575,4.0,4.0,3.0,1.0,0.0,4.0,1.0,37.0,Estádio
6576,5.0,2.0,2.0,4.0,1.0,2.0,1.0,37.0,Show
6577,1.0,1.0,3.0,0.0,2.0,3.0,1.0,17.0,Estádio
6578,3.0,2.0,6.0,2.0,2.0,3.0,1.0,45.0,Shopping
6579,2.0,3.0,1.0,3.0,4.0,2.0,0.0,60.0,Museu
6580,3.0,0.0,5.0,2.0,2.0,2.0,1.0,26.0,Shopping
6581,4.0,2.0,3.0,1.0,3.0,2.0,0.0,48.0,Bar
6582,5.0,3.0,1.0,3.0,3.0,1.0,0.0,35.0,Bar
6583,2.0,1.0,0.0,4.0,3.0,5.0,0.0,51.0,Bar
6584,1.0,2.0,7.0,1.0,3.0,4.0,1.0,30.0,Estádio
6585,4.0,0.0,3.0,3.0,4.0,0.0,1.0,23.0,Cinema
6586,1.0,2.0,1.0,0.0,2.0,5.0,0.0,55.0,Shopping
6587,6.0,2.0,4.0,1.0,2.0,3.0,0.0,26.0,Biblioteca
6588,4.0,2.0,4.0,2.0,4.0,1.0,0.0,16.0,Cinema
6589,0.0,3.0,6.0,2.0,1.0,1.0,0.0,46.0,Bar
6590,5.0,5.0,6.0,0.0,3.0,5.0,0.0,30.0,Estádio
6591,4.0,3.0,5.0,0.0,3.0,4.0,0.0,15.0,Cinema
6592,2.0,3.0,5.0,2.0,0.0,0.0,0.0,21.0,Shopping
6593,0.0,4.0,6.0,1.0,4.0,0.0,1.0,42.0,Jogos
6594,5.0,2.0,3.0,1.0,4.0,2.0,1.0,31.0,Estádio
6595,6.0,5.0,4.0,4.0,1.0,1.0,1.0,40.0,Shopping
6596,3.0,3.0,2.0,1.0,2.0,5.0,0.0,49.0,Shopping
6597,6.0,1.0,6.0,0.0,1.0,2.0,0.0,35.0,Shopping
6598,1.0,3.0,1.0,4.0,0.0,3.0,0.0,47.0,Bar
6599,5.0,2.0,7.0,2.0,1.0,3.0,1.0,46.0,Parque
6600,3.0,0.0,3.0,3.0,4.0,4.0,0.0,35.0,Bar
6601,0.0,0.0,6.0,4.0,3.0,2.0,1.0,36.0,Parque
6602,4.0,4.0,5.0,2.0,4.0,1.0,1.0,60.0,Parque
6603,1.0,1.0,5.0,0.0,1.0,5.0,0.0,25.0,Cinema
6604,1.0,4.0,0.0,3.0,1.0,4.0,1.0,16.0,Shopping
6605,6.0,0.0,5.0,0.0,2.0,4.0,0.0,34.0,Cinema
6606,5.0,3.0,5.0,3.0,3.0,2.0,0.0,43.0,Shopping
6607,2.0,4.0,0.0,0.0,0.0,0.0,1.0,50.0,Jogos
6608,4.0,4.0,2.0,0.0,3.0,3.0,0.0,38.0,Bar
6609,2.0,2.0,7.0,4.0,3.0,5.0,0.0,25.0,Bar
6610,6.0,5.0,7.0,0.0,2.0,0.0,1.0,24.0,Bar
6611,0.0,4.0,7.0,4.0,4.0,2.0,1.0,43.0,Shopping
6612,0.0,1.0,7.0,3.0,0.0,1.0,0.0,33.0,Bar
6613,2.0,1.0,7.0,2.0,1.0,2.0,1.0,30.0,Parque
6614,1.0,5.0,6.0,2.0,4.0,0.0,1.0,30.0,Bar
6615,3.0,4.0,0.0,3.0,4.0,5.0,1.0,45.0,Shopping
6616,1.0,3.0,0.0,2.0,4.0,4.0,1.0,33.0,Shopping
6617,6.0,0.0,0.0,3.0,4.0,5.0,1.0,33.0,Show
6618,3.0,3.0,4.0,3.0,4.0,4.0,1.0,49.0,Show
6619,5.0,1.0,7.0,3.0,0.0,1.0,0.0,20.0,Biblioteca
6620,4.0,5.0,6.0,2.0,2.0,1.0,0.0,26.0,Jogos
6621,5.0,1.0,6.0,0.0,0.0,4.0,0.0,35.0,Cinema
6622,1.0,3.0,5.0,1.0,4.0,3.0,1.0,28.0,Estádio
6623,3.0,3.0,2.0,0.0,3.0,0.0,1.0,43.0,Jogos
6624,4.0,4.0,5.0,3.0,2.0,5.0,1.0,46.0,Shopping
6625,5.0,5.0,0.0,1.0,0.0,2.0,1.0,26.0,Estádio
6626,1.0,4.0,5.0,4.0,4.0,4.0,1.0,44.0,Shopping
6627,0.0,1.0,2.0,0.0,3.0,5.0,1.0,41.0,Shopping
6628,1.0,1.0,1.0,4.0,1.0,0.0,0.0,57.0,Bar
6629,4.0,2.0,2.0,3.0,0.0,5.0,1.0,35.0,Show
6630,5.0,0.0,7.0,2.0,3.0,3.0,1.0,30.0,Shopping
6631,1.0,5.0,4.0,1.0,4.0,5.0,0.0,41.0,Cinema
6632,6.0,3.0,7.0,2.0,4.0,2.0,0.0,41.0,Shopping
6633,5.0,0.0,0.0,3.0,4.0,5.0,0.0,23.0,Jogos
6634,6.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,Shopping
6635,6.0,4.0,7.0,1.0,2.0,4.0,1.0,42.0,Shopping
6636,6.0,0.0,0.0,3.0,0.0,1.0,0.0,17.0,Cinema
6637,5.0,2.0,6.0,0.0,2.0,4.0,1.0,36.0,Estádio
6638,0.0,3.0,7.0,4.0,1.0,1.0,0.0,31.0,Shopping
6639,0.0,5.0,7.0,0.0,4.0,4.0,0.0,15.0,Jogos
6640,3.0,2.0,0.0,1.0,2.0,3.0,0.0,26.0,Cinema
6641,1.0,1.0,6.0,0.0,3.0,1.0,0.0,18.0,Museu
6642,1.0,0.0,4.0,2.0,4.0,0.0,0.0,38.0,Shopping
6643,2.0,1.0,2.0,2.0,0.0,3.0,1.0,45.0,Shopping
6644,0.0,2.0,7.0,1.0,1.0,3.0,1.0,25.0,Estádio
6645,1.0,5.0,2.0,3.0,0.0,3.0,0.0,55.0,Bar
6646,4.0,1.0,6.0,3.0,0.0,5.0,1.0,43.0,Shopping
6647,2.0,5.0,4.0,2.0,2.0,4.0,0.0,41.0,Bar
6648,5.0,0.0,5.0,2.0,1.0,4.0,0.0,24.0,Cinema
6649,1.0,0.0,3.0,2.0,2.0,1.0,1.0,17.0,Shopping
6650,4.0,2.0,5.0,3.0,4.0,2.0,1.0,47.0,Show
6651,0.0,3.0,4.0,2.0,4.0,4.0,0.0,35.0,Shopping
6652,3.0,5.0,1.0,4.0,2.0,1.0,1.0,38.0,Shopping
6653,0.0,1.0,4.0,4.0,4.0,2.0,1.0,18.0,Estádio
6654,2.0,3.0,1.0,4.0,4.0,0.0,1.0,49.0,Shopping
6655,4.0,3.0,4.0,3.0,0.0,0.0,1.0,56.0,Bar
6656,4.0,1.0,6.0,3.0,3.0,2.0,0.0,30.0,Bar
6657,0.0,0.0,3.0,2.0,4.0,2.0,1.0,44.0,Cinema
6658,0.0,3.0,2.0,2.0,3.0,5.0,0.0,33.0,Shopping
6659,3.0,1.0,6.0,4.0,1.0,3.0,0.0,54.0,Bar
6660,5.0,1.0,6.0,2.0,3.0,1.0,0.0,34.0,Bar
6661,1.0,5.0,5.0,0.0,3.0,4.0,0.0,18.0,Shopping
6662,6.0,1.0,1.0,0.0,3.0,0.0,1.0,32.0,Shopping
6663,6.0,1.0,3.0,0.0,2.0,2.0,1.0,37.0,Estádio
6664,0.0,5.0,1.0,2.0,0.0,1.0,1.0,24.0,Shopping
6665,1.0,1.0,6.0,3.0,2.0,1.0,0.0,30.0,Shopping
6666,0.0,3.0,7.0,1.0,0.0,5.0,1.0,56.0,Shopping
6667,0.0,3.0,2.0,2.0,2.0,3.0,1.0,44.0,Cinema
6668,3.0,2.0,3.0,3.0,2.0,1.0,1.0,30.0,Shopping
6669,5.0,0.0,5.0,0.0,2.0,5.0,1.0,57.0,Shopping
6670,3.0,3.0,4.0,4.0,2.0,5.0,0.0,35.0,Shopping
6671,6.0,0.0,6.0,1.0,1.0,5.0,0.0,30.0,Jogos
6672,1.0,4.0,7.0,1.0,4.0,3.0,0.0,28.0,Shopping
6673,4.0,1.0,0.0,4.0,4.0,5.0,1.0,35.0,Shopping
6674,0.0,1.0,5.0,4.0,2.0,4.0,1.0,16.0,Shopping
6675,4.0,3.0,0.0,1.0,1.0,4.0,0.0,54.0,Bar
6676,6.0,3.0,2.0,1.0,4.0,3.0,1.0,46.0,Shopping
6677,6.0,4.0,2.0,3.0,3.0,4.0,0.0,29.0,Museu
6678,1.0,3.0,2.0,1.0,2.0,3.0,0.0,20.0,Parque
6679,5.0,0.0,3.0,0.0,4.0,2.0,0.0,58.0,Museu
6680,1.0,0.0,2.0,4.0,4.0,3.0,0.0,25.0,Cinema
6681,4.0,3.0,7.0,2.0,0.0,5.0,1.0,57.0,Bar
6682,5.0,0.0,2.0,1.0,0.0,5.0,0.0,23.0,Shopping
6683,3.0,2.0,3.0,0.0,0.0,5.0,0.0,59.0,Show
6684,6.0,2.0,1.0,4.0,4.0,3.0,0.0,42.0,Bar
6685,5.0,3.0,6.0,2.0,4.0,4.0,0.0,42.0,Bar
6686,3.0,0.0,3.0,1.0,2.0,5.0,0.0,26.0,Shopping
6687,1.0,1.0,7.0,4.0,2.0,1.0,0.0,27.0,Museu
6688,4.0,0.0,4.0,0.0,4.0,2.0,1.0,60.0,Bar
6689,4.0,4.0,5.0,1.0,1.0,3.0,0.0,23.0,Museu
6690,2.0,4.0,7.0,0.0,4.0,2.0,1.0,28.0,Estádio
6691,3.0,0.0,4.0,0.0,0.0,3.0,1.0,34.0,Estádio
6692,0.0,5.0,1.0,0.0,0.0,5.0,0.0,15.0,Shopping
6693,2.0,1.0,1.0,1.0,0.0,3.0,1.0,24.0,Estádio
6694,0.0,0.0,2.0,4.0,2.0,4.0,0.0,19.0,Parque
6695,2.0,3.0,5.0,3.0,4.0,3.0,1.0,29.0,Shopping
6696,1.0,2.0,3.0,2.0,2.0,5.0,1.0,46.0,Shopping
6697,6.0,1.0,7.0,2.0,3.0,0.0,0.0,32.0,Cinema
6698,3.0,2.0,6.0,3.0,3.0,3.0,0.0,18.0,Bar
6699,5.0,1.0,6.0,1.0,3.0,1.0,1.0,28.0,Estádio
6700,6.0,5.0,4.0,0.0,1.0,3.0,0.0,45.0,Shopping
6701,6.0,5.0,0.0,1.0,1.0,2.0,1.0,39.0,Shopping
6702,5.0,4.0,5.0,0.0,3.0,2.0,0.0,59.0,Bar
6703,3.0,1.0,7.0,3.0,1.0,5.0,1.0,41.0,Parque
6704,3.0,5.0,4.0,0.0,1.0,0.0,1.0,52.0,Shopping
6705,5.0,5.0,7.0,1.0,0.0,1.0,1.0,52.0,Shopping
6706,6.0,4.0,0.0,1.0,4.0,0.0,1.0,45.0,Jogos
6707,3.0,5.0,2.0,2.0,4.0,2.0,0.0,23.0,Bar
6708,1.0,0.0,0.0,2.0,4.0,3.0,0.0,58.0,Museu
6709,1.0,1.0,4.0,4.0,4.0,2.0,1.0,23.0,Show
6710,5.0,1.0,4.0,0.0,4.0,1.0,0.0,44.0,Bar
6711,0.0,3.0,3.0,0.0,4.0,3.0,0.0,47.0,Bar
6712,6.0,3.0,5.0,3.0,2.0,4.0,0.0,25.0,Cinema
6713,2.0,3.0,2.0,1.0,3.0,5.0,0.0,41.0,Bar
6714,4.0,4.0,0.0,2.0,2.0,1.0,1.0,47.0,Shopping
6715,3.0,2.0,1.0,0.0,3.0,5.0,0.0,53.0,Shopping
6716,5.0,3.0,6.0,4.0,3.0,0.0,0.0,15.0,Shopping
6717,2.0,2.0,6.0,4.0,1.0,3.0,1.0,24.0,Show
6718,6.0,1.0,1.0,4.0,4.0,1.0,1.0,45.0,Shopping
6719,0.0,4.0,7.0,4.0,0.0,1.0,0.0,25.0,Museu
6720,0.0,0.0,0.0,2.0,2.0,1.0,1.0,28.0,Shopping
6721,2.0,0.0,1.0,4.0,4.0,4.0,0.0,24.0,Bar
6722,3.0,3.0,4.0,4.0,4.0,2.0,0.0,56.0,Museu
6723,2.0,5.0,1.0,0.0,4.0,5.0,0.0,59.0,Museu
6724,2.0,1.0,4.0,2.0,0.0,5.0,1.0,53.0,Bar
6725,5.0,3.0,0.0,0.0,4.0,3.0,0.0,33.0,Bar
6726,0.0,4.0,4.0,2.0,0.0,1.0,0.0,54.0,Bar
6727,6.0,0.0,5.0,4.0,3.0,2.0,1.0,29.0,Shopping
6728,1.0,5.0,2.0,2.0,3.0,0.0,0.0,30.0,Cinema
6729,1.0,3.0,4.0,2.0,4.0,3.0,0.0,18.0,Biblioteca
6730,5.0,3.0,3.0,1.0,2.0,0.0,0.0,17.0,Shopping
6731,4.0,5.0,4.0,1.0,4.0,1.0,0.0,23.0,Bar
6732,5.0,2.0,7.0,1.0,1.0,0.0,0.0,25.0,Parque
6733,6.0,2.0,5.0,4.0,3.0,2.0,0.0,27.0,Shopping
6734,4.0,5.0,5.0,0.0,0.0,1.0,0.0,46.0,Bar
6735,5.0,1.0,5.0,1.0,2.0,5.0,1.0,47.0,Shopping
6736,1.0,3.0,1.0,3.0,4.0,5.0,0.0,18.0,Shopping
6737,5.0,5.0,0.0,4.0,0.0,5.0,0.0,18.0,Museu
6738,1.0,2.0,0.0,2.0,0.0,4.0,0.0,46.0,Bar
6739,3.0,1.0,7.0,1.0,3.0,5.0,0.0,22.0,Cinema
6740,5.0,4.0,6.0,3.0,3.0,4.0,0.0,49.0,Bar
6741,2.0,4.0,7.0,3.0,1.0,1.0,1.0,29.0,Parque
6742,0.0,4.0,6.0,0.0,1.0,0.0,1.0,41.0,Shopping
6743,0.0,1.0,5.0,0.0,4.0,1.0,0.0,46.0,Bar
6744,1.0,1.0,7.0,3.0,1.0,1.0,1.0,56.0,Cinema
6745,5.0,1.0,3.0,1.0,2.0,1.0,1.0,39.0,Estádio
6746,2.0,3.0,6.0,4.0,0.0,3.0,1.0,15.0,Shopping
6747,1.0,5.0,3.0,2.0,2.0,0.0,0.0,57.0,Bar
6748,4.0,1.0,4.0,2.0,4.0,3.0,0.0,28.0,Cinema
6749,2.0,0.0,7.0,2.0,3.0,2.0,1.0,52.0,Parque
6750,5.0,5.0,1.0,4.0,0.0,2.0,1.0,36.0,Shopping
6751,1.0,4.0,6.0,2.0,3.0,1.0,0.0,29.0,Bar
6752,3.0,1.0,5.0,4.0,2.0,3.0,1.0,22.0,Show
6753,6.0,5.0,0.0,4.0,1.0,5.0,0.0,56.0,Museu
6754,5.0,4.0,3.0,4.0,3.0,1.0,0.0,43.0,Bar
6755,0.0,5.0,7.0,2.0,2.0,4.0,1.0,18.0,Parque
6756,1.0,5.0,5.0,2.0,0.0,4.0,0.0,60.0,Bar
6757,6.0,3.0,0.0,0.0,0.0,2.0,1.0,26.0,Estádio
6758,5.0,0.0,6.0,0.0,4.0,5.0,0.0,26.0,Shopping
6759,4.0,1.0,3.0,1.0,2.0,4.0,1.0,33.0,Estádio
6760,3.0,3.0,7.0,4.0,0.0,1.0,0.0,20.0,Estádio
6761,1.0,2.0,4.0,4.0,4.0,4.0,0.0,44.0,Parque
6762,2.0,3.0,7.0,3.0,1.0,3.0,0.0,50.0,Bar
6763,1.0,4.0,3.0,0.0,0.0,1.0,0.0,42.0,Estádio
6764,3.0,0.0,7.0,0.0,1.0,2.0,0.0,32.0,Biblioteca
6765,2.0,3.0,2.0,4.0,1.0,3.0,1.0,26.0,Show
6766,2.0,1.0,0.0,0.0,3.0,5.0,0.0,51.0,Shopping
6767,6.0,5.0,6.0,3.0,0.0,1.0,0.0,22.0,Shopping
6768,0.0,4.0,2.0,4.0,2.0,2.0,1.0,46.0,Jogos
6769,2.0,0.0,4.0,3.0,4.0,4.0,0.0,46.0,Museu
6770,5.0,1.0,2.0,1.0,2.0,1.0,0.0,59.0,Bar
6771,0.0,2.0,0.0,2.0,3.0,4.0,1.0,41.0,Show
6772,4.0,3.0,5.0,4.0,1.0,5.0,1.0,38.0,Show
6773,0.0,3.0,7.0,0.0,1.0,4.0,1.0,19.0,Estádio
6774,5.0,5.0,3.0,2.0,0.0,3.0,0.0,51.0,Bar
6775,1.0,5.0,5.0,4.0,2.0,4.0,1.0,19.0,Show
6776,4.0,5.0,1.0,3.0,1.0,0.0,1.0,24.0,Parque
6777,3.0,4.0,6.0,2.0,0.0,4.0,1.0,50.0,Shopping
6778,5.0,5.0,5.0,4.0,2.0,1.0,1.0,34.0,Show
6779,1.0,5.0,7.0,3.0,2.0,4.0,0.0,47.0,Bar
6780,1.0,1.0,3.0,0.0,3.0,4.0,0.0,45.0,Bar
6781,0.0,3.0,5.0,3.0,4.0,3.0,0.0,55.0,Museu
6782,6.0,0.0,2.0,1.0,3.0,0.0,0.0,40.0,Shopping
6783,2.0,2.0,6.0,0.0,1.0,2.0,0.0,28.0,Shopping
6784,2.0,5.0,4.0,3.0,0.0,5.0,0.0,28.0,Bar
6785,0.0,4.0,0.0,4.0,2.0,1.0,1.0,30.0,Shopping
6786,1.0,2.0,3.0,1.0,1.0,2.0,0.0,27.0,Museu
6787,5.0,1.0,3.0,2.0,2.0,1.0,0.0,34.0,Bar
6788,6.0,3.0,6.0,3.0,3.0,1.0,1.0,27.0,Shopping
6789,4.0,1.0,5.0,4.0,3.0,0.0,1.0,31.0,Show
6790,4.0,0.0,6.0,1.0,0.0,4.0,0.0,42.0,Show
6791,1.0,4.0,2.0,1.0,1.0,0.0,1.0,15.0,Bar
6792,5.0,4.0,3.0,0.0,1.0,2.0,0.0,54.0,Bar
6793,0.0,5.0,0.0,4.0,4.0,1.0,0.0,51.0,Bar
6794,4.0,0.0,7.0,1.0,2.0,5.0,1.0,52.0,Shopping
6795,5.0,1.0,5.0,0.0,1.0,4.0,0.0,27.0,Bar
6796,6.0,4.0,3.0,3.0,2.0,0.0,0.0,52.0,Museu
6797,6.0,5.0,1.0,4.0,4.0,2.0,0.0,22.0,Museu
6798,1.0,5.0,5.0,2.0,4.0,2.0,0.0,38.0,Bar
6799,3.0,0.0,0.0,3.0,2.0,5.0,1.0,34.0,Shopping
6800,6.0,4.0,7.0,0.0,2.0,0.0,1.0,49.0,Parque
6801,5.0,3.0,6.0,1.0,3.0,0.0,0.0,58.0,Bar
6802,2.0,2.0,5.0,3.0,3.0,1.0,1.0,15.0,Shopping
6803,4.0,2.0,7.0,4.0,2.0,3.0,0.0,18.0,Cinema
6804,1.0,3.0,6.0,0.0,2.0,3.0,0.0,31.0,Shopping
6805,6.0,0.0,1.0,0.0,2.0,0.0,0.0,41.0,Bar
6806,1.0,0.0,2.0,0.0,3.0,1.0,1.0,45.0,Parque
6807,0.0,3.0,4.0,0.0,2.0,5.0,0.0,22.0,Biblioteca
6808,0.0,5.0,4.0,1.0,1.0,0.0,0.0,47.0,Bar
6809,6.0,2.0,6.0,2.0,1.0,5.0,1.0,60.0,Parque
6810,4.0,5.0,7.0,3.0,4.0,2.0,0.0,60.0,Museu
6811,0.0,0.0,1.0,1.0,2.0,0.0,1.0,34.0,Cinema
6812,0.0,1.0,3.0,4.0,1.0,2.0,1.0,47.0,Shopping
6813,1.0,1.0,5.0,0.0,1.0,2.0,1.0,23.0,Estádio
6814,1.0,0.0,5.0,3.0,1.0,5.0,0.0,36.0,Bar
6815,5.0,0.0,6.0,2.0,0.0,0.0,0.0,36.0,Bar
6816,0.0,2.0,1.0,1.0,1.0,1.0,0.0,20.0,Cinema
6817,2.0,4.0,6.0,4.0,0.0,2.0,0.0,55.0,Bar
6818,4.0,0.0,6.0,0.0,2.0,2.0,1.0,48.0,Shopping
6819,6.0,1.0,2.0,0.0,1.0,4.0,1.0,46.0,Shopping
6820,1.0,3.0,2.0,2.0,3.0,2.0,0.0,35.0,Estádio
6821,3.0,0.0,2.0,3.0,3.0,5.0,1.0,16.0,Shopping
6822,4.0,2.0,7.0,1.0,1.0,2.0,1.0,38.0,Estádio
6823,1.0,4.0,7.0,4.0,3.0,2.0,1.0,57.0,Cinema
6824,4.0,0.0,0.0,1.0,4.0,4.0,1.0,48.0,Shopping
6825,0.0,3.0,6.0,4.0,0.0,1.0,0.0,30.0,Shopping
6826,0.0,0.0,2.0,1.0,2.0,1.0,1.0,54.0,Shopping
6827,6.0,5.0,2.0,2.0,1.0,3.0,0.0,41.0,Bar
6828,1.0,4.0,4.0,1.0,3.0,2.0,1.0,55.0,Shopping
6829,3.0,2.0,5.0,3.0,4.0,0.0,1.0,51.0,Cinema
6830,1.0,4.0,4.0,2.0,4.0,1.0,0.0,39.0,Parque
6831,2.0,5.0,7.0,3.0,4.0,0.0,0.0,40.0,Bar
6832,2.0,4.0,7.0,3.0,0.0,0.0,0.0,55.0,Bar
6833,1.0,4.0,0.0,1.0,3.0,2.0,0.0,18.0,Museu
6834,6.0,3.0,1.0,1.0,1.0,4.0,1.0,41.0,Shopping
6835,2.0,0.0,4.0,4.0,4.0,3.0,1.0,17.0,Estádio
6836,0.0,5.0,2.0,2.0,3.0,2.0,1.0,52.0,Parque
6837,1.0,3.0,1.0,2.0,2.0,2.0,0.0,41.0,Jogos
6838,3.0,4.0,6.0,1.0,4.0,3.0,1.0,59.0,Shopping
6839,0.0,0.0,4.0,4.0,1.0,0.0,0.0,33.0,Shopping
6840,0.0,1.0,5.0,4.0,1.0,2.0,0.0,38.0,Bar
6841,1.0,4.0,2.0,2.0,4.0,5.0,1.0,46.0,Shopping
6842,5.0,1.0,3.0,2.0,0.0,1.0,1.0,16.0,Shopping
6843,4.0,2.0,6.0,4.0,4.0,0.0,0.0,59.0,Museu
6844,4.0,1.0,0.0,3.0,0.0,0.0,1.0,44.0,Shopping
6845,1.0,2.0,6.0,3.0,0.0,0.0,1.0,49.0,Bar
6846,5.0,1.0,2.0,3.0,1.0,5.0,0.0,43.0,Jogos
6847,6.0,4.0,2.0,3.0,0.0,2.0,0.0,57.0,Museu
6848,2.0,1.0,5.0,1.0,2.0,5.0,1.0,54.0,Shopping
6849,4.0,4.0,3.0,4.0,2.0,0.0,0.0,47.0,Bar
6850,5.0,4.0,5.0,4.0,0.0,2.0,1.0,42.0,Shopping
6851,6.0,1.0,0.0,0.0,4.0,4.0,1.0,37.0,Estádio
6852,5.0,1.0,7.0,2.0,2.0,2.0,0.0,46.0,Bar
6853,6.0,4.0,5.0,3.0,1.0,1.0,1.0,56.0,Shopping
6854,1.0,0.0,3.0,2.0,1.0,0.0,0.0,37.0,Parque
6855,1.0,3.0,4.0,0.0,4.0,5.0,0.0,54.0,Museu
6856,3.0,0.0,0.0,2.0,3.0,4.0,1.0,57.0,Teatro
6857,4.0,2.0,7.0,0.0,0.0,3.0,1.0,32.0,Estádio
6858,1.0,3.0,3.0,0.0,2.0,1.0,1.0,26.0,Estádio
6859,3.0,5.0,5.0,3.0,0.0,1.0,1.0,31.0,Shopping
6860,5.0,0.0,7.0,2.0,1.0,4.0,1.0,33.0,Parque
6861,5.0,5.0,1.0,4.0,0.0,2.0,0.0,22.0,Museu
6862,3.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,Jogos
6863,0.0,2.0,2.0,1.0,4.0,0.0,0.0,56.0,Museu
6864,2.0,5.0,6.0,4.0,1.0,5.0,0.0,17.0,Museu
6865,1.0,3.0,4.0,3.0,0.0,3.0,0.0,20.0,Museu
6866,2.0,2.0,5.0,2.0,1.0,1.0,1.0,22.0,Shopping
6867,1.0,3.0,0.0,3.0,0.0,2.0,1.0,25.0,Shopping
6868,0.0,5.0,3.0,1.0,4.0,2.0,0.0,19.0,Jogos
6869,6.0,3.0,3.0,3.0,4.0,1.0,1.0,45.0,Show
6870,0.0,4.0,6.0,2.0,2.0,4.0,0.0,24.0,Show
6871,4.0,0.0,7.0,4.0,4.0,2.0,0.0,41.0,Bar
6872,0.0,3.0,4.0,4.0,3.0,5.0,1.0,38.0,Parque
6873,3.0,0.0,6.0,4.0,4.0,0.0,0.0,32.0,Shopping
6874,2.0,2.0,7.0,2.0,0.0,5.0,0.0,57.0,Show
6875,3.0,0.0,1.0,3.0,1.0,4.0,0.0,54.0,Estádio
6876,2.0,2.0,2.0,2.0,1.0,0.0,0.0,44.0,Bar
6877,5.0,1.0,7.0,2.0,4.0,5.0,0.0,22.0,Parque
6878,4.0,3.0,5.0,2.0,2.0,3.0,1.0,16.0,Shopping
6879,2.0,1.0,5.0,3.0,1.0,2.0,0.0,59.0,Bar
6880,2.0,1.0,7.0,4.0,3.0,4.0,1.0,28.0,Shopping
6881,5.0,1.0,7.0,0.0,4.0,2.0,0.0,52.0,Bar
6882,2.0,3.0,3.0,1.0,3.0,4.0,1.0,41.0,Shopping
6883,3.0,4.0,4.0,1.0,2.0,4.0,0.0,37.0,Shopping
6884,3.0,3.0,6.0,2.0,3.0,4.0,1.0,42.0,Shopping
6885,1.0,1.0,5.0,3.0,3.0,5.0,1.0,23.0,Shopping
6886,1.0,3.0,7.0,4.0,0.0,0.0,1.0,43.0,Parque
6887,6.0,1.0,6.0,4.0,4.0,4.0,1.0,40.0,Shopping
6888,6.0,3.0,4.0,4.0,4.0,1.0,0.0,28.0,Cinema
6889,2.0,0.0,6.0,1.0,2.0,0.0,1.0,49.0,Parque
6890,5.0,2.0,0.0,1.0,2.0,4.0,1.0,43.0,Bar
6891,5.0,5.0,4.0,4.0,0.0,1.0,0.0,36.0,Parque
6892,1.0,2.0,2.0,4.0,2.0,3.0,0.0,42.0,Bar
6893,1.0,4.0,1.0,3.0,4.0,3.0,1.0,48.0,Shopping
6894,5.0,3.0,5.0,4.0,3.0,2.0,0.0,44.0,Shopping
6895,6.0,4.0,4.0,0.0,4.0,4.0,0.0,41.0,Estádio
6896,5.0,2.0,2.0,1.0,4.0,1.0,0.0,49.0,Bar
